user_id,review_count,average_stars,fans,yelping_since_year,friends_count,elite_count,group
AcSRRGi5fQoWQK5_VbgQ8g,10,5,0,4,14,0,6
oXE_xy05lRdLfINbuerkyQ,4,5,1,4,141,0,6
Hd5fkLkcuJfnvwekA3FRvg,2,2,1,6,20,0,6
1U7oeJJKAWkUYs58ZSu3DA,6,4.67,0,8,4,0,6
sasDxMhBvs46vYvxjYKGew,2,2.5,0,6,15,0,6
Sh5Sk30CrBNW8-yCbM-hJA,2,5,0,6,24,0,6
Gi7NrdjrUgpqxj-l4CQoug,310,3.2,0,8,10,0,6
R-UW_ahZi_g1RVZZWYGc8A,4,3,1,6,3,0,6
YOrhDucLPKFT154tLD40vQ,36,3.86,0,3,7,0,6
B7OBIvOJpnbLGXTNyhfGbg,5,2.2,0,9,1,0,6
AEmKVRsJqO2xs4JSnFV0jg,3,4,0,8,12,0,6
3PeWHNDTmipUOhS3hggBJg,8,3.6,0,5,2,0,6
3UK5EqIRa67y2rT3CDc5YA,1,5,0,5,4,0,6
JgBQxMCxvN2XV__O5p6KVQ,34,3.74,0,10,7,0,6
OB7Jr1Z4llMO1fxlgV3hdQ,13,4.46,0,6,1,0,6
GTDezQwwAcWF5GU-LDThyA,10,4.92,0,12,11,0,6
HRrNGVowXPwxIdyMtZkZJw,61,3.68,3,8,19,0,6
OkpQr4LcM7ydH6fwxdWVWw,7,3.57,0,1,7,0,6
9d-sGr0N17IDnMpVOpDyhw,4,4.25,0,5,14,0,6
YzdxA97z6EQd9hXT6IbiVw,17,4,1,5,1,0,6
Ij-Vi1Q1QU0xDZMwD13zKA,1,5,0,7,45,0,6
tGauLJpKvH9KNODMUUfr4w,1,4,0,8,49,0,6
P_WmEim6O1LMfIFFscivig,8,3.38,0,3,1,0,6
iZ13n_860aIF0c4Qp9NvxQ,2,3,0,8,9,0,6
aVPsI_2b3FutGqg7q44NCg,3,2,0,7,14,0,6
0GOELcp-hn6sb7bd8rZ48w,9,2.27,1,4,11,0,6
vU_ej-yMvPzqzize26_RCA,1,4,0,8,8,0,6
bf2Txt5XUFi7fQgVk30w8Q,4,5,0,3,11,0,6
c6m02ga4hBWgSDM49Su7vQ,6,4,0,3,9,0,6
HmxAztVdkYvTRM4BnFeJFA,1,2,0,5,53,0,6
ivCQ6oLaalsmZvytynCelw,25,4.13,0,9,3,0,6
Y6SFia-jAyWf9ObCe3xzKA,35,3.42,0,10,37,0,6
#NAME?,17,4.47,1,5,11,0,6
Te3xJ-nqbNRy51MXoN9nNg,1,5,0,4,3,0,6
jKRDjA_odJ4ZJlHYIsrtlQ,8,3.25,0,5,9,0,6
D2ihZWSkHIES3XGaoCh4tg,4,4.25,0,7,14,0,6
iTGrs-IKr4lw9yx1Ph-NAw,5,3.6,0,4,5,0,6
tra04YToNONtiq1k2jlwfQ,7,3.29,0,9,15,0,6
VAKm4mrJ5VoXyQdtkpSzkg,3,2.67,0,4,1,0,6
IPYbq_wHyg5rQllDHkebtg,3,2.33,0,6,9,0,6
zAZQYg55ulncSr45MHoG5Q,4,3.83,0,6,13,0,6
rPGo2LhnzQlUPBVn9lL97g,18,3.45,0,6,2,0,6
e1e1ckcOnjJvnUKQNBTvSA,12,3.42,0,5,9,0,6
bfxETjiT9PAZJee17ngBng,48,4.54,9,12,59,0,6
RI_u8rNPt2wxxxFFVziQ7g,8,4.13,0,8,2,0,6
-1xzSuE5LYeCUEipCzaWgg,2,2.5,0,4,47,0,6
paH3Co4pn75JbdqWfYOHJw,2,3.67,0,6,14,0,6
diofJNxnTe0PwZn8sx2ZtA,272,3.55,2,11,19,0,6
pz0MxImV0yHGaPnpzzthAA,1,4,0,3,18,0,6
NXyhjM2ijeXCq709ngeEcw,42,3.45,2,11,5,0,6
EdfRRImqoov8OhOvcR3rTw,3,2.83,0,1,296,0,6
jS2q9zVSvRLJRwy5sbZn4w,68,3.95,7,10,49,0,6
Awk2iVyIHVB_7TG5dQrIQw,10,4.3,0,5,28,0,6
eqOiq1KPJyfsghjtVjnoAQ,47,3.76,2,6,9,0,6
mFBIF-EQ8OdLw15rzFf1sw,18,3.79,1,9,1,0,6
UAO-_hlbxzaeiNBkHErqgA,20,3.5,2,7,13,0,6
tFKpHrW_Y5c6QAmjhhXO6g,13,4,0,4,36,0,6
LcLgbm2KkAU4mahUxPRDuA,27,3.5,0,11,116,0,6
s2jkR1osopETwWV3-syQ0Q,12,4.42,0,2,57,0,6
Aooz3c9LezL8G5Rmf2HaWg,9,4.3,0,7,48,0,6
3IM9CB_Booj4uzZF1WxSCg,15,4.53,2,6,65,0,6
3B12S1yCa-CdTgjTwHvgig,17,3.94,2,8,79,0,6
jlu6j4DuPuheD5bSZhUyLg,10,2.73,0,6,15,0,6
pG8B-lyYkEWeC4IKfoB-cA,71,3.77,2,9,28,0,6
gSusrLvwOcDm6-WSEHApfw,1,5,0,7,1,0,6
T0LbALUCw3oXaFEt_8d5Cg,18,3.56,1,7,12,0,6
0eV531cwYMnGT8E_0Gwyiw,35,2.71,4,9,2,0,6
ksM13bVV9yDqE1CIJ3LE_w,28,3.03,2,7,3,0,6
yBb5tV416QkBDGL6k7a69w,65,4.28,1,10,15,0,6
rcN0cKNBFHpk6s_lmDMrdw,4,5,0,6,5,0,6
1EIZz_vXvjHaVXbCcmV8dA,2,4.5,0,6,14,0,6
LC4GjQszYNpFcAeGG7TKFQ,22,4.23,0,6,91,0,6
N3ieT9TJvdpVZ3eMyl32uA,16,3.56,1,7,25,0,6
I-yUVeG9kW4TNazTuaCIMg,10,4.1,0,7,4,0,6
vvdg_hBh8lTc2fSskIv02g,11,3.27,1,5,18,0,6
f-2aGGWRUJh0W0iMnqXEDA,3,4.33,1,6,7,0,6
#NAME?,1,5,0,3,12,0,6
hZDupTcZrPP2P5R20UCtUQ,18,3.74,0,9,19,0,6
Wf9unRN4IQsS3rGq1eaJKg,1,1,0,4,4,0,6
32t5lA53AatsErvDkvtfMw,8,3.25,0,6,16,0,6
Sdsa1wB0yXfTFQx6XRisEQ,14,4.29,1,7,3,0,6
X6ZNUXDGdlPFBvxGgUOUmg,1,5,0,4,3,0,6
1I7IJqqGwlyAZHfKLRQIZA,16,2.84,3,9,61,0,6
UmlJLj-zeRfyXDL5ouZCjg,4,4,0,8,9,0,7
exWhIvuaOTHfoP8_ZEINjg,3,3,0,5,2,0,7
bmHLHijF54gd6VYAmCRgpg,77,3.56,3,12,19,0,7
ymy_NL3b7hMYGFRAvwyCMQ,1,5,0,5,52,0,7
MKOn-bPD6WI4_RnF0gzIUA,1,4,0,6,7,0,7
ySwE3qPNwkqpyPbEV2oxew,1,1,0,4,17,0,7
DU20Dr5K7vAgwWKQliV9Kg,16,3.56,1,7,16,0,7
OEzLLQ_aaDBvQClWiTDkFg,8,4,1,5,3,0,7
kkQ1xxc92HDfz6Gu-I5VSw,1,5,0,8,9,0,7
rFGJg0bq67-0gnwU-ZHD-g,5,3.5,0,5,2,0,7
5N-SA8cRX2mrEHOtADt4EA,2,5,0,7,10,0,7
6vwnY13AOh36uRGv4WgFdQ,4,4.25,0,9,23,0,7
9E_0m3BeGPhrnRgLuX-bBw,149,3.69,1,9,6,0,7
XfdG9G4NgTJtw1ltjSgUww,3,5,1,5,5,0,7
mTMZ7uCfeePxQxuG-srRpA,20,3,0,8,5,0,7
tHStf1qlliRe8iCcxjwK-Q,19,3.47,1,5,6,0,7
usDFtYLo1iyy9OooMUbbXA,10,4.67,1,8,6,0,7
eJge5nG2t-jPgNZGZqysxw,1,5,0,3,32,0,7
t1umHgrNVKmmg-C52voMMw,1,5,0,7,1,0,7
Sk9HVmFBYtq9ZXBQi5vi8A,17,4,0,7,23,0,7
4bFc8-w_rx5x9IhLlOd-fA,2,5,0,4,20,0,7
dafr9C79LBzfoqQ6i-c_Ew,21,3.33,0,7,17,0,7
ZdECntGt6RZxq8WrkEn6cQ,1,5,0,4,2,0,7
URmyWmBYiXu-k_lL_pLhpw,11,4.18,1,12,10,0,7
-6_D3_aPhXsCcKzSAJhY9A,5,4.2,0,1,18,0,7
J7SC8Z5N6FO6BhM7Fecrug,1,5,0,6,31,0,7
0aqKlcqLaJ3BL8PWUqcclw,19,4.21,0,7,5,0,7
Wat_Gk9bsYnCkQy7j1f3wg,3,4.75,0,6,9,0,7
21ZRQ-LclRYbOO7CmzDtTQ,26,5,1,9,36,0,7
irMgSdIIKG9alhVKlT-mOw,1,4,0,7,12,0,7
wwqmVpY7lP1b3LJX1T4tGA,9,1.9,0,7,22,0,7
2K7ZbX4OgpgIhwS7Ubk-hQ,2,3,1,8,63,0,7
SnIrAh6JK5oDSockxXHJqQ,5,4,1,7,61,0,7
v6SMUEV3IMoEgAAv7314SQ,6,3,0,7,10,0,7
F9jzKK8giSOnxfVTK8kF4A,4,5,0,3,97,0,7
ZA1mH9eFgGw6AcPeZYX9Qg,2,5,0,3,46,0,7
O2qaWudjqPNSSX5-0P5vLw,7,4.29,0,5,10,0,7
m_aDe7A6YZbBvultmK4oGg,1,1,0,3,4,0,7
GsqbbZhAQrXAtaDZgpBTGg,4,4,0,8,1,0,7
NPm5Rf4fw-G7vaT0AkoNLA,1,3,0,8,4,0,7
1vp0T5Z2Wv3C9vCZK7D4Qw,3,3.33,0,3,2,0,7
s3gAOqypjWK6lTdCHjiqyQ,5,5,0,7,2,0,7
CqxNBTdvChWzuuPVAHlOjQ,14,3.29,0,8,6,0,7
KBAxRSTUevP5O59UJERuHw,1,2,0,7,2,0,7
zIpjzR7afyqUh2r-aO4PWw,7,3.29,1,6,1,0,7
dotEus1V6Dq8X26E0exWGg,8,3.88,0,7,24,0,7
LrRhYRi6Z0Uqeq_VMtzCqg,4,3.25,3,10,27,0,7
RdGX5GulefDg6ou8GvFWrA,2,4.5,0,5,17,0,7
pr5fBVhcNUkzp1IUYHE7jg,1,5,0,6,8,0,7
Gil-8h_ZPRx6DMaph5nMMw,1,5,0,7,1,0,7
9MgeKQhf_2_IzDIBGzIXgA,1,1,0,4,10,0,7
eC5l8kKr8lqBTVEheT9wbw,2,4,0,3,1,0,7
pco5Mgp7tmuaNoBSjjxwfw,19,4.52,1,8,48,0,7
yFu-hpi-9mk4LArFsG6lEw,1,5,0,4,97,0,7
B5ZNE8-c_zwJ7ooOYOECEA,9,3.56,0,4,20,0,7
vyNvQaDi6v7G62BuJza-UA,3,5,0,6,35,0,7
1SjkNcXzp680nRONRADgRQ,11,4.67,0,9,42,0,7
3W1Cog2Qrx2ak9vUbzzsVA,18,3.7,2,10,17,0,7
5mk0ghfY0kwJ7x8soxRBkA,50,3.31,2,7,12,0,7
V40kly5Mxed5b2Lap-d4mw,5,5,0,5,26,0,7
dYDzlanHYyOuf7FifvbxFw,4,3.25,0,4,38,0,7
P8SbHSieGwmLcnwG6-TWbg,3,5,0,2,29,0,7
jgGqtUoh0abU3YPaCgfatA,1,5,0,5,7,0,7
bd3ctkmxRiVktFpv4S_4wQ,22,4.36,0,7,20,0,7
UcbgI2hmz2wsrJqw0g23wQ,3,4.67,0,8,8,0,7
AEZj2axEeiAMrdKQke9YIw,3,4.67,0,7,19,0,7
GZX0JDzDaMDvizmUZZDlhg,4,4.25,0,7,2,0,7
18-HHNf0mEzQKbJCERmLfQ,6,4.29,0,9,4,0,7
#NAME?,2,5,0,6,4,0,7
ZNzCguGqrXUHc7F39DxcGw,1,2,0,6,2,0,7
5nOFcgt6OppZFqyOLgo4UA,9,3.7,1,8,7,0,7
1tbQMjxS6JQunA0WxZ-SXw,8,3.63,0,8,14,0,7
mLg2DEkzIM9g78rGWAPs6w,8,4.13,0,6,6,0,7
eY4X7aZNLzvWDuho7mrI0Q,24,3.16,1,9,46,0,7
8mltTGo28M1_wAUQJH3O1Q,5,4.2,0,6,1,0,7
bdzVC3up6Uvj21h6QJxj_A,5,3.6,0,5,18,0,7
_viEarmGDygq1U1t0oSePg,152,3.39,3,8,76,0,7
DvRTklPW_CG6uMEGPkTQSg,18,4.56,1,6,7,0,7
hRuC2bPY1rz9cbEpqvgYww,1,5,0,6,11,0,7
k5VdkWr1pAMh4miQI8gXhA,144,3.37,10,12,51,2,7
auXeilub0OqQTW_ScHWlLw,11,3.43,0,7,52,0,7
ZcYNpemiHw2OOpQxkVbrVg,39,3.1,0,8,2,0,7
D38j0mLVeldCpNq7d9AwoQ,2,3,0,1,2,0,7
iZXz2S_Gyw-KeriTxlfwsA,1,5,1,7,9,0,7
OuSJE0Hr4q_E-hEWF5YT0Q,24,3.68,0,7,41,0,7
D11CxqbXrxyV8MZnx9fj8g,12,3.5,1,9,1,0,7
5m5jw1NtTKKe4DUxBElhjA,5,1.8,0,6,29,0,7
Y21XrY57Y4DUGNtYbPlT9A,20,3.65,1,7,16,0,7
viPpVbqHEzy_7pb9qfB4rw,1,1,0,9,10,0,7
clgrUNWEImr-yBDdYouE5Q,22,4.57,1,6,6,0,7
TcBFEMOZcQMprZcq3ZP2SA,1,5,0,4,1,0,7
MxMf3-XBc-o7zwTS2sSGRA,3,4.33,1,5,4,0,7
hyc5GYZGzoBQyHdZjmSDIw,2,5,0,7,3,0,7
Wcnb8pypRNaO8zO4B7d-Gg,13,4.86,0,7,15,0,7
lTrSbkRgQOkjgU1MiMEX2g,1,5,0,6,1,0,7
AFLhn5QQ1w9p7tYRqOidHQ,2,3,0,4,1,0,7
hBfkUcP9Wlkeu2isjK6BQg,1,1,0,2,3,0,7
BDGT7xX_CVSUuotbgEjl0g,5,3.5,0,4,6,0,7
f34ngJsBmUia3cEEJEmaqA,8,3.3,0,8,25,0,7
ZrStUuYq84p8aaDLqXmfQA,3,4.33,0,6,2,0,7
VmcksS-KXruH1OvNqwdBhA,1,1,0,4,13,0,7
GiZtUWsrGCEUsCM_HyT9Pg,38,3.15,1,7,24,0,7
GXN-KXS_KX-P6NzF9sH44Q,2,5,0,7,13,0,7
1csOPA2cvM4pVryg90OBNg,17,2.94,2,7,4,0,7
uuvKE2VpAo8ZsiOQOf-wuA,18,4.45,1,8,235,0,7
RIroUg2XJyrqzfc-waGZcA,16,4.31,1,4,48,0,7
Mji05ZiUS4dtjjAH8oQ5mg,30,3.9,1,4,61,0,7
kZET-7PlVh9_wCa3PP8o6w,3,4.67,0,7,7,0,7
lFW6Uul-xojRowZ69iZMqg,63,3.86,4,10,7,1,7
i0ynYHHdCsKisprGEABgTw,3,5,0,2,11,0,7
RIGLEEzdCppOx3odAd6Obw,20,3.9,0,8,11,0,7
OKUs_ZvoDYkgg-bFRfmHCg,131,4.34,9,4,62,3,7
bCYmQEd3fDInTF_EyIFjiw,4,3,0,7,1,0,7
4C2NpDb2mobu0UtCdNB5RA,8,3.58,2,8,355,0,7
8MvvN5Vne_70V7FvjUZUCw,3,4.5,1,7,3,0,7
MrfHVj25TQaCjxGwUhigbA,1,1,1,8,49,0,7
ixZtiQ9L1QZ0NaUL3A-z_g,15,4.5,0,7,1,0,7
GI-bwqjtXbmwMIWYgmOJGg,1,1,0,5,5,0,7
bgxDL0VErQvaOhVuLOIZBw,2,5,0,5,3,0,7
qTHddVXh4Hfat3QsUfE9ug,1,5,0,7,8,0,7
tCHxYVmWyfsLoYHgkJPjcA,54,3.73,0,12,17,0,7
81hIqn_Fct1IGx2NL5Gf-A,1,3,0,6,2,0,7
4VXk20Xu6bDk-0tht-cJMA,1,5,0,5,1,0,7
WIFcafPNVBgawkeBYtlJQw,12,4.31,0,8,4,0,7
flotdiFGTWNYD-5eK3yx2w,3,1.33,0,3,34,0,7
a8vFDE6q44fNhCQcYl6a6g,2,2,0,5,1,0,7
Hv0TWKbJNR9Hw2JSilJ1kg,22,3.95,3,7,12,0,7
NBKJKyalREdNl0tm-2GJpg,4,3,0,9,9,0,7
gePiRFVkZvU22zPhlhHipw,44,4,0,6,16,2,7
HlzUO7R25gJHYbUDqUZDfg,51,3.65,3,8,34,0,7
Ibd045_baNne_JRU-3OCwg,1,5,0,1,4,0,7
bBwN87JuqRXJDkEbX-TWAA,15,4.13,0,8,30,0,7
wFx_18y69Tx14CsXSee45w,23,4.09,2,12,9,0,7
AVh3RIHtRPnX021XWcqw5g,61,3.92,0,4,3,0,7
PwNchiNyEpDuQ2fSI3eE5A,27,4.22,0,6,7,0,7
3XVXNYEyXpXdvDwH7yh6IQ,1,5,0,8,23,0,7
#NAME?,23,4.64,2,9,43,0,7
Djhy4-50pULyeNL9Lrhw3Q,4,5,0,6,40,0,7
XLAzIL46YIDG6ipib2jUfA,21,3.67,0,2,11,0,7
qvq89mAM02d_SCoRMGJT0w,11,4.27,2,7,13,0,7
oto9IZBXW4Uc2pjuj_U3Hg,7,4,0,2,7,0,7
Rm269GlzIZe8YINBeZ041g,6,4.17,0,8,35,0,7
ffoLntEhikWCskpmXYip5Q,2,2.5,0,6,37,0,7
SEi-ECjbwRug5pzfzF9l0w,8,3.38,0,5,6,0,7
5hyY1ebQrPRqSdAiniyfRQ,4,3.5,0,3,7,0,7
Lw6rNQiIyROCHyCPGoUoLA,55,3.51,1,6,6,0,7
V9ZXJzNPpDjLFgtpTVxIXg,8,4.56,0,5,1,0,7
nnYaG9kOfipomMCYd8IABg,3,5,0,6,3,0,7
j3ePDDOIOlGj9ZYyVnOqOw,100,3.82,2,4,7,0,7
044DINlwBINGjHH-h2wmww,3,1.67,1,4,2,0,7
Eb_61InEBUOVr3nzS6WI3g,133,3.64,9,6,61,0,7
eCgDdwA-zA7unxyT68XOdQ,24,3.92,0,8,4,0,7
#NAME?,5,3.4,0,7,2,0,7
Z7xdvngzxGEOdQTPxvh5Hw,7,3.71,0,7,13,0,7
DWCGjuzGSAFg3IoTJ30vwg,5,3.2,1,7,21,0,7
ToIfCr_rlsFjVo5oo0sS1g,83,3.96,6,9,35,2,7
aZwYII-E6szq4bi7N0WuYw,18,4.11,2,12,7,0,7
vEm54Hs4XErFwtg6qIqffw,5,3.2,0,6,11,0,7
6qquS9PvBHYkpLlfK4RUCA,10,2.2,0,4,3,0,7
6nywvBxQnuyZF7J6mkT1iA,2,3,0,8,7,0,7
B-vci15k69TywtAescMebg,16,4.38,1,7,47,0,7
iUJn-rgP1zDyD2zBfAAU3g,3,4.67,0,6,23,0,7
i08K880aW0DOcp33Qz2vCQ,4,2.5,0,7,26,0,7
#NAME?,7,5,2,10,6,0,7
LfGIg7dEGIwSWhjVPtfhPA,1,5,0,2,8,0,7
GvzLzXI5M1em_VUFtKG6Zg,9,3.89,1,2,12,0,7
miYadhpWV81SXUEae3LX_A,201,3.9,11,9,8,0,7
7vrBSFfE77qieoAuEnmQNg,34,3.54,1,7,9,0,7
YFZb2WYYtp2ZwDQQhEPsXg,41,4.3,0,10,54,0,7
a_cXpub113PyFkat4uQbeQ,10,4.45,1,5,77,0,7
uvnEFgR4Y4xg0Ad5GnLreg,143,4,0,6,1,0,7
K-ek2E8oR9c3nG9UO_ho3g,7,3.71,0,6,5,0,7
r8c5CUnPp8WMl65ABnRNtQ,27,4.31,1,9,18,0,7
7NzGHVurM5yzzjPDqHk0jQ,43,3.91,0,5,8,0,7
LiYTbjMx1reOO_53W93L8w,221,4.14,22,7,211,4,7
3F3G_1ItUJgSaAaoRDYyfg,1,5,0,6,45,0,7
l77LwHmSs7yOGpHs8Y0e2g,19,3.5,0,6,6,0,7
itByG7FnKKuxnKBT9_-AhQ,6,4.57,0,7,90,0,7
aHOLHy9Sh-tR6V3kinpp9g,19,3.45,0,10,35,0,7
Hr6nFnsNGLc7UaqGnA1B1A,7,4.25,0,6,8,0,7
8ItpwCyP0VZreTUDTAacTw,1,5,0,5,1,0,7
uCgojk7uNs6GyRw8RJpjFQ,6,3.67,0,4,4,0,7
A2FtyOdFsMsLEdxV-zT9og,1,5,0,6,2,0,7
yYjJzg3yTYlRFHekx8LLUw,1,1.33,0,3,3,0,7
GUfi8OrYDdDwUE0RSn1I4A,1,1,0,2,1,0,7
0icDKmG8uEGvEDsiNYiVNQ,2,4.5,0,7,1,0,7
b7pTwvigBQIeJFcrbQ0VTg,3,5,0,8,2,0,7
fHhgw2g41yZdphcYhZoBYw,4,4.75,0,5,3,0,7
3-4vZQNuTVmtLFMxTLOQOg,3,5,0,5,2,0,7
Ed2brWO_sqHGtCW-wHyrzw,4,3.5,0,6,21,0,7
Zsrgh0Uvx4WSGAgjt6b2mg,3,3.67,0,4,1,0,7
etW9UhDrLLUULtXKORC7dA,13,4,0,9,3,0,7
mx6rod4eb2Y-uBnyM1YMzw,2,4.5,0,5,22,0,7
3cY3gsqViL521X-avrrxVw,8,4.38,0,9,2,0,7
HwDP9NBxcvsnXwm80mYUow,27,3.56,0,10,76,0,7
r1or_2ck3sylcZJJ9BX9ug,214,3.7,9,10,44,1,7
Tz9ZLbOU9Oy47qJOqqWw7w,4,5,0,5,6,0,7
17GR1bKcDzr0czFeRHMbVg,6,3.57,0,6,12,0,7
YvfSYfvaPUg1lBsoUKwXmg,3,4.67,1,8,3,0,7
Xxd3lLPDQYkGoymfKt0DTQ,4,5,0,6,13,0,7
cuBlDL1bmbXX8QQ8uLP_tg,9,3.33,0,3,4,0,7
9-oTxV0QCJ6h6j7XCr-d-w,8,3.44,0,8,4,0,8
aHtTPmDqmHcayhnWfCEtyA,1,5,0,7,11,0,8
zgGTqXAv3bW-YCV6dS_ZRg,25,3.52,3,5,4,0,8
tUHS_5o_g2SsCOmXZ7ed-A,4,3.17,0,7,3,0,8
irjBVb3fE_LgYLYx9HcE1A,26,4,1,8,27,0,8
DrabiUUC8jiHZvRU563cVA,9,3,0,5,11,0,8
fGJW-2GxLi6Rdri3nDCMbg,7,3.88,0,7,9,0,8
f95i8rob5YiCZZPzN1ex9w,2,2,0,6,1,0,8
Mz5hNHBn7Jd_nMePNzHrJg,1,1,0,1,7,0,8
umdpsmn-Hl5K8yTiWBK9Nw,3,4,0,5,1,0,8
qK6zl_Tm1_oT5S-FXm9IEg,6,4,0,5,3,0,8
P5Sglj4XyNsWb_cR3k3H5w,113,3.87,6,11,31,2,8
FYwDLyyitgPBpciXeKzhpw,1,1,0,6,2,0,8
vLweYQSCKZN2T9HyPN61VQ,31,3.28,1,11,9,0,8
1tRZCWlt2BEm9FlTaaiGLw,62,4.17,2,5,46,0,8
EaMmdr8o81kSzmXgHpU7sA,10,4.1,0,8,10,0,8
g-l_Y5IUMf7QdmryO6mzPA,1,5,0,5,7,0,8
bu-jr8AeNv8LwAyfcFPyCw,1,1,0,1,49,0,8
7fuDB6C0Eyxom9rjOMiscA,27,4.3,1,4,5,0,8
OxA_E7ZD0f_4Gh8FQfCLUA,4,2,0,3,1,0,8
XpYfSqVKrE6RXgCt7BbaWg,102,3.54,3,5,6,0,8
cm5e0cUyWuKY9eykR0Ko1g,5,5,0,7,47,0,8
XXMKwHCQ0vaEA8Ol-GbCRw,1,4,0,4,9,0,8
2eJ-qxJ7oWtdioRzrOqaDA,16,4.06,0,8,6,0,8
qFgkV6LFhw7_mCnUsjVYlw,5,5,1,5,5,0,8
JaQF9ClR8achAIT7wJD-Uw,103,3.9,5,7,17,0,8
vNKNUyfd2TxzSV7ENg7H_w,26,3.63,1,5,11,0,8
IGfMHHK98QHqn77f_yuceg,1,5,1,7,8,0,8
zHW6b4thIf0UsYVROW0ZPg,3,5,0,7,5,0,8
djrsfiTrOyrxYT58owyNOw,2,3.67,0,6,6,0,8
PcCXX1Y0e-EP5GGfTJQVig,8,3.56,0,4,18,0,8
q_IE__5TLQIEFGaeSMJEJw,5,2.8,0,7,19,0,8
1nq2HVfp5WeV_hrfpiKLEw,3,3.33,0,9,2,0,8
U5l3tzsAjFqFnHjrAuWPwg,20,3.71,1,5,20,0,8
3qSkqoiBq5bZt53Jsr4Ysg,12,3.92,0,7,53,0,8
7fS0mD1xpdwcc519K4WUPw,3,1.33,0,8,2,0,8
CG5UmYdEkvVvNsJi4rytRQ,3,5,0,8,24,0,8
Rg_UTxOb4XOh3_39m2gSqw,16,4.44,2,5,26,0,8
zMgdEsxCDXt_LobGp7mKyg,5,2.5,0,9,4,0,8
ZcysmZjtuBs-8jZKJwjDig,2,5,1,5,1,0,8
8Qiq5-vuhVmJIb-i33yiBg,2,3,0,6,1,0,8
QKbWNYnqymzBcxYOqRMCwQ,9,2,0,3,2,0,8
50oNPpE1ao7HhdNUn_JMTg,10,3.27,0,8,50,0,8
J-fW9kluWmCAqgFoV_Le5w,7,2,0,6,10,0,8
AduXmIMKjvWrCK6IlfrEQg,5,3.4,0,5,6,0,8
jkApA18neRmlU5d4jzm6UQ,4,4,0,8,16,0,8
mqM_aK6qRG5PVsjSVvrq-Q,14,3.44,0,4,8,0,8
1-pks3D1zv-G8xC4IKuK-g,7,5,0,3,8,0,8
4PAbEV_aep8BYVZPzVGrnw,41,3.67,1,8,2,0,8
eUhrCLSAVKcncv3mU5ehWg,11,3.73,0,3,1,0,8
G8zXwB63B79H1pgHOh59Kg,48,4.02,0,5,17,0,8
MFl_gprdN1FUeIoamAnMAw,2,2.67,0,8,4,0,8
ZxAxcw8UB1j8RyzfVF104Q,5,5,0,4,5,0,8
maL0E9TZ5XDogkrD8E83Yg,5,5,0,4,29,0,8
8N8uf-lzWqOxORvkCNQKEA,4,5,0,6,1,0,8
MtuW0K-4mQ9DlwKQmGWyaA,11,4.36,2,3,4,0,8
7tpWX6JTm_EuUuBI2jzrqw,13,3.85,2,7,16,0,8
fqsfvhr5IIEoRPG-UE9p2Q,14,4.29,0,8,15,0,8
k0WnYELD_Jsm-NrANRuwvQ,15,3.88,1,8,7,0,8
yEX2mk_BS_7ZgW7nEgGxxw,24,4.38,2,10,13,0,8
YHWsLBS8jzZiPjKHMFOaAA,106,3.38,13,8,73,0,8
PggNI7a896ishMda6rvIig,10,4.6,0,7,43,0,8
LqWkQEFP_OfyL7ClARcJgg,1,5,0,5,15,0,8
#NAME?,1,5,0,6,58,0,8
hOxk3OjReJ02tFDcNKTKhg,13,3.64,0,9,1,0,8
aOyLgIe2VvnBbLqZpgUMjw,13,4.2,1,5,4,0,8
3qag2PenArKf88njNX7UwQ,5,4.4,0,4,15,0,8
534j6IK91B3GUWIvdwz1xg,1,5,0,5,3,0,8
WkutnaN6MIGyfe10-2BhBg,5,3.4,0,8,3,0,8
Ue2ESZiJ1qcVcsiRsywjmw,3,5,0,5,6,0,8
QxrGpP5tDJi0dGibYcYxPQ,2,2,0,1,33,0,8
gbpQVCxK9ugDGRj5BXiK-A,17,2.88,0,10,4,0,8
33PSuw7Td_DmYvD-rgIGxA,50,4.54,1,6,27,0,8
w2WTgiok2JJkZaApCw9FCg,7,4.71,0,7,16,0,8
jZI-fTZISwtPkE6VgR-2mw,2,5,0,4,48,0,8
AvesAvv7cxK806IAZw6HKQ,4,3,0,3,25,0,8
bJgetelSo7ydyd2EKvfkXw,3,4.33,0,6,34,0,8
ZfurQhRA9PaZ6sQBaQFfZw,4,5,0,7,1,0,8
MHjSSDFIewVaoHGQaeC9gQ,3,2.67,0,3,143,0,8
OZ7EkPvpsaXr-BRlebQ7oA,22,4.31,0,5,3,0,8
dau51Fx2kUluTvLuJl0eCA,1,5,0,5,9,0,8
OBZNXUBArhZZ3p3q2ENBeQ,4,4.25,0,9,1,0,8
_nlXKLR2r-C4dmRpVvRjrw,20,2.55,1,5,1,0,8
YJIHTedfz3xBfdWCdr7cOQ,1,1,0,3,10,0,8
iNXGhKSAIPCqtSnwsT8EZA,2,5,0,4,21,0,8
fjz8d2bpxmuvsZDvyyvoUw,1,5,0,6,6,0,8
oNwG-dRT2dA9p4zqDygNeA,1,5,0,10,9,0,8
WOjGgGW71NYwAmdbj625yQ,2,5,0,7,8,0,8
fI3ByZJCMY3T_o_IQZqKyw,2,4.5,0,8,25,0,8
fHRaXLjxoy70fgX0tz-lTQ,1,5,1,7,114,0,8
l4DLz8cUGjpbs9mL1S-xAw,27,4.1,6,6,52,0,8
